,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Geographic Area,City,Median Income
586,586,586,586,586,AK,Akhiok city,26250
587,587,587,587,587,AK,Akiachak CDP,38750
588,588,588,588,588,AK,Akiak city,42000
589,589,589,589,589,AK,Akutan city,24750
590,590,590,590,590,AK,Alakanuk city,32917
591,591,591,591,591,AK,Alatna CDP,-
592,592,592,592,592,AK,Alcan Border CDP,-
593,593,593,593,593,AK,Aleknagik city,41875
594,594,594,594,594,AK,Aleneva CDP,-
595,595,595,595,595,AK,Allakaket city,26500
596,596,596,596,596,AK,Ambler city,42344
597,597,597,597,597,AK,Anaktuvuk Pass city,66250
598,598,598,598,598,AK,Anchorage municipality,78326
599,599,599,599,599,AK,Anchor Point CDP,51591
600,600,600,600,600,AK,Anderson city,87708
601,601,601,601,601,AK,Angoon city,32750
602,602,602,602,602,AK,Aniak city,60500
603,603,603,603,603,AK,Anvik city,26563
604,604,604,604,604,AK,Arctic Village CDP,26250
605,605,605,605,605,AK,Atka city,50625
606,606,606,606,606,AK,Atmautluak CDP,50625
607,607,607,607,607,AK,Atqasuk city,52500
608,608,608,608,608,AK,Attu Station CDP,-
609,609,609,609,609,AK,Badger CDP,75917
610,610,610,610,610,AK,Barrow city,76902
611,611,611,611,611,AK,Bear Creek CDP,81458
612,612,612,612,612,AK,Beaver CDP,24000
613,613,613,613,613,AK,Beluga CDP,(X)
614,614,614,614,614,AK,Bethel city,76135
615,615,615,615,615,AK,Bettles city,50000
616,616,616,616,616,AK,Big Delta CDP,65417
617,617,617,617,617,AK,Big Lake CDP,70988
618,618,618,618,618,AK,Birch Creek CDP,-
619,619,619,619,619,AK,Brevig Mission city,32344
620,620,620,620,620,AK,Buckland city,60357
621,621,621,621,621,AK,Buffalo Soapstone CDP,68333
622,622,622,622,622,AK,Butte CDP,81875
623,623,623,623,623,AK,Cantwell CDP,56000
624,624,624,624,624,AK,Central CDP,(X)
625,625,625,625,625,AK,Chalkyitsik CDP,29375
626,626,626,626,626,AK,Chase CDP,-
627,627,627,627,627,AK,Chefornak city,55625
628,628,628,628,628,AK,Chena Ridge CDP,93532
629,629,629,629,629,AK,Chenega CDP,(X)
630,630,630,630,630,AK,Chevak city,41136
631,631,631,631,631,AK,Chickaloon CDP,40893
632,632,632,632,632,AK,Chicken CDP,-
633,633,633,633,633,AK,Chignik city,96250
634,634,634,634,634,AK,Chignik Lagoon CDP,93438
635,635,635,635,635,AK,Chignik Lake CDP,45000
636,636,636,636,636,AK,Chiniak CDP,-
637,637,637,637,637,AK,Chisana CDP,-
638,638,638,638,638,AK,Chistochina CDP,(X)
639,639,639,639,639,AK,Chitina CDP,(X)
640,640,640,640,640,AK,Chuathbaluk city,43750
641,641,641,641,641,AK,Circle CDP,17125
642,642,642,642,642,AK,Clam Gulch CDP,(X)
643,643,643,643,643,AK,Clark's Point city,25833
644,644,644,644,644,AK,Coffman Cove city,41786
645,645,645,645,645,AK,Cohoe CDP,57228
646,646,646,646,646,AK,Cold Bay city,86250
647,647,647,647,647,AK,Coldfoot CDP,-
648,648,648,648,648,AK,College CDP,73812
649,649,649,649,649,AK,Cooper Landing CDP,64301
650,650,650,650,650,AK,Copper Center CDP,39063
651,651,651,651,651,AK,Cordova city,85833
652,652,652,652,652,AK,Covenant Life CDP,31875
653,653,653,653,653,AK,Craig city,63229
654,654,654,654,654,AK,Crooked Creek CDP,31250
655,655,655,655,655,AK,Crown Point CDP,56688
656,656,656,656,656,AK,Deering city,50000
657,657,657,657,657,AK,Delta Junction city,72500
658,658,658,658,658,AK,Deltana CDP,74457
659,659,659,659,659,AK,Diamond Ridge CDP,69375
660,660,660,660,660,AK,Dillingham city,66875
661,661,661,661,661,AK,Diomede city,16250
662,662,662,662,662,AK,Dot Lake CDP,-
663,663,663,663,663,AK,Dot Lake Village CDP,20625
664,664,664,664,664,AK,Dry Creek CDP,(X)
665,665,665,665,665,AK,Eagle city,33125
666,666,666,666,666,AK,Eagle Village CDP,(X)
667,667,667,667,667,AK,Edna Bay city,-
668,668,668,668,668,AK,Eek city,39063
669,669,669,669,669,AK,Egegik city,38125
670,670,670,670,670,AK,Eielson AFB CDP,53388
671,671,671,671,671,AK,Ekwok city,31875
672,672,672,672,672,AK,Elfin Cove CDP,106667
673,673,673,673,673,AK,Elim city,37188
674,674,674,674,674,AK,Emmonak city,44773
675,675,675,675,675,AK,Ester CDP,68163
676,676,676,676,676,AK,Eureka Roadhouse CDP,-
677,677,677,677,677,AK,Evansville CDP,23750
678,678,678,678,678,AK,Excursion Inlet CDP,-
679,679,679,679,679,AK,Fairbanks city,55229
680,680,680,680,680,AK,False Pass city,55625
681,681,681,681,681,AK,Farmers Loop CDP,100703
682,682,682,682,682,AK,Farm Loop CDP,82250
683,683,683,683,683,AK,Ferry CDP,-
684,684,684,684,684,AK,Fishhook CDP,86917
685,685,685,685,685,AK,Flat CDP,-
686,686,686,686,686,AK,Fort Greely CDP,(X)
687,687,687,687,687,AK,Fort Yukon city,39583
688,688,688,688,688,AK,Four Mile Road CDP,-
689,689,689,689,689,AK,Fox CDP,76563
690,690,690,690,690,AK,Fox River CDP,57083
691,691,691,691,691,AK,Fritz Creek CDP,61875
692,692,692,692,692,AK,Funny River CDP,59314
693,693,693,693,693,AK,Gakona CDP,80625
694,694,694,694,694,AK,Galena city,63333
695,695,695,695,695,AK,Gambell city,29417
696,696,696,696,696,AK,Game Creek CDP,-
697,697,697,697,697,AK,Gateway CDP,92739
698,698,698,698,698,AK,Glacier View CDP,43000
699,699,699,699,699,AK,Glennallen CDP,(X)
700,700,700,700,700,AK,Goldstream CDP,88371
701,701,701,701,701,AK,Golovin city,40000
702,702,702,702,702,AK,Goodnews Bay city,30313
703,703,703,703,703,AK,Grayling city,20417
704,704,704,704,704,AK,Gulkana CDP,(X)
705,705,705,705,705,AK,Gustavus city,57639
706,706,706,706,706,AK,Haines CDP,69735
707,707,707,707,707,AK,Halibut Cove CDP,-
708,708,708,708,708,AK,Happy Valley CDP,41625
709,709,709,709,709,AK,Harding-Birch Lakes CDP,51042
710,710,710,710,710,AK,Healy CDP,88462
711,711,711,711,711,AK,Healy Lake CDP,-
712,712,712,712,712,AK,Hobart Bay CDP,-
713,713,713,713,713,AK,Hollis CDP,103571
714,714,714,714,714,AK,Holy Cross city,36094
715,715,715,715,715,AK,Homer city,55849
716,716,716,716,716,AK,Hoonah city,57708
717,717,717,717,717,AK,Hooper Bay city,35938
718,718,718,718,718,AK,Hope CDP,-
719,719,719,719,719,AK,Houston city,50438
720,720,720,720,720,AK,Hughes city,32500
721,721,721,721,721,AK,Huslia city,42000
722,722,722,722,722,AK,Hydaburg city,31250
723,723,723,723,723,AK,Hyder CDP,-
724,724,724,724,724,AK,Igiugig CDP,51250
725,725,725,725,725,AK,Iliamna CDP,68750
726,726,726,726,726,AK,Ivanof Bay CDP,-
727,727,727,727,727,AK,Juneau city and borough,85746
728,728,728,728,728,AK,Kachemak city,70625
729,729,729,729,729,AK,Kake city,40417
730,730,730,730,730,AK,Kaktovik city,48125
731,731,731,731,731,AK,Kalifornsky CDP,72335
732,732,732,732,732,AK,Kaltag city,28750
733,733,733,733,733,AK,Karluk CDP,20938
734,734,734,734,734,AK,Kasaan city,49286
735,735,735,735,735,AK,Kasigluk CDP,43750
736,736,736,736,736,AK,Kasilof CDP,65893
737,737,737,737,737,AK,Kenai city,62236
738,738,738,738,738,AK,Kenny Lake CDP,(X)
739,739,739,739,739,AK,Ketchikan city,53111
740,740,740,740,740,AK,Kiana city,41250
741,741,741,741,741,AK,King Cove city,63667
742,742,742,742,742,AK,King Salmon CDP,81563
743,743,743,743,743,AK,Kipnuk CDP,34583
744,744,744,744,744,AK,Kivalina city,52917
745,745,745,745,745,AK,Klawock city,38125
746,746,746,746,746,AK,Klukwan CDP,50000
747,747,747,747,747,AK,Knik-Fairview CDP,82858
748,748,748,748,748,AK,Knik River CDP,68250
749,749,749,749,749,AK,Kobuk city,43333
750,750,750,750,750,AK,Kodiak city,62934
751,751,751,751,751,AK,Kodiak Station CDP,61923
752,752,752,752,752,AK,Kokhanok CDP,32083
753,753,753,753,753,AK,Koliganek CDP,40000
754,754,754,754,754,AK,Kongiganak CDP,37679
755,755,755,755,755,AK,Kotlik city,39583
756,756,756,756,756,AK,Kotzebue city,87708
757,757,757,757,757,AK,Koyuk city,33182
758,758,758,758,758,AK,Koyukuk city,17083
759,759,759,759,759,AK,Kupreanof city,52083
760,760,760,760,760,AK,Kwethluk city,44063
761,761,761,761,761,AK,Kwigillingok CDP,42188
762,762,762,762,762,AK,Lake Louise CDP,-
763,763,763,763,763,AK,Lake Minchumina CDP,82813
764,764,764,764,764,AK,Lakes CDP,83574
765,765,765,765,765,AK,Larsen Bay city,47917
766,766,766,766,766,AK,Lazy Mountain CDP,82109
767,767,767,767,767,AK,Levelock CDP,37813
768,768,768,768,768,AK,Lime Village CDP,(X)
769,769,769,769,769,AK,Livengood CDP,-
770,770,770,770,770,AK,Loring CDP,-
771,771,771,771,771,AK,Lowell Point CDP,-
772,772,772,772,772,AK,Lower Kalskag city,30536
773,773,773,773,773,AK,Lutak CDP,-
774,774,774,774,774,AK,McCarthy CDP,-
775,775,775,775,775,AK,McGrath city,64792
776,776,776,776,776,AK,McKinley Park CDP,78750
777,777,777,777,777,AK,Manley Hot Springs CDP,54375
778,778,778,778,778,AK,Manokotak city,36667
779,779,779,779,779,AK,Marshall city,36875
780,780,780,780,780,AK,Meadow Lakes CDP,65850
781,781,781,781,781,AK,Mekoryuk city,24750
782,782,782,782,782,AK,Mendeltna CDP,-
783,783,783,783,783,AK,Mentasta Lake CDP,21250
784,784,784,784,784,AK,Mertarvik CDP,-
785,785,785,785,785,AK,Metlakatla CDP,49924
786,786,786,786,786,AK,Minto CDP,32250
787,787,787,787,787,AK,Moose Creek CDP,51369
788,788,788,788,788,AK,Moose Pass CDP,102750
789,789,789,789,789,AK,Mosquito Lake CDP,31736
790,790,790,790,790,AK,Mountain Village city,39205
791,791,791,791,791,AK,Mud Bay CDP,119423
792,792,792,792,792,AK,Nabesna CDP,-
793,793,793,793,793,AK,Naknek CDP,79750
794,794,794,794,794,AK,Nanwalek CDP,33542
795,795,795,795,795,AK,Napakiak city,24167
796,796,796,796,796,AK,Napaskiak city,30625
797,797,797,797,797,AK,Naukati Bay CDP,(X)
798,798,798,798,798,AK,Nelchina CDP,41964
799,799,799,799,799,AK,Nelson Lagoon CDP,74375
800,800,800,800,800,AK,Nenana city,43250
801,801,801,801,801,AK,New Allakaket CDP,26250
802,802,802,802,802,AK,Newhalen city,56250
803,803,803,803,803,AK,New Stuyahok city,42813
804,804,804,804,804,AK,Newtok CDP,38125
805,805,805,805,805,AK,Nightmute city,39375
806,806,806,806,806,AK,Nikiski CDP,70909
807,807,807,807,807,AK,Nikolaevsk CDP,23125
808,808,808,808,808,AK,Nikolai city,36875
809,809,809,809,809,AK,Nikolski CDP,35000
810,810,810,810,810,AK,Ninilchik CDP,49659
811,811,811,811,811,AK,Noatak CDP,51250
812,812,812,812,812,AK,Nome city,76389
813,813,813,813,813,AK,Nondalton city,30833
814,814,814,814,814,AK,Noorvik city,40833
815,815,815,815,815,AK,North Pole city,70536
816,816,816,816,816,AK,Northway CDP,51250
817,817,817,817,817,AK,Northway Junction CDP,57500
818,818,818,818,818,AK,Northway Village CDP,20000
819,819,819,819,819,AK,Nuiqsut city,80938
820,820,820,820,820,AK,Nulato city,38281
821,821,821,821,821,AK,Nunam Iqua city,41250
822,822,822,822,822,AK,Nunapitchuk city,35833
823,823,823,823,823,AK,Old Harbor city,33750
824,824,824,824,824,AK,Oscarville CDP,(X)
825,825,825,825,825,AK,Ouzinkie city,34464
826,826,826,826,826,AK,Palmer city,61797
827,827,827,827,827,AK,Paxson CDP,-
828,828,828,828,828,AK,Pedro Bay CDP,56667
829,829,829,829,829,AK,Pelican city,66667
830,830,830,830,830,AK,Perryville CDP,38125
831,831,831,831,831,AK,Petersburg CDP,68641
832,832,832,832,832,AK,Petersville CDP,-
833,833,833,833,833,AK,Pilot Point city,28750
834,834,834,834,834,AK,Pilot Station city,33125
835,835,835,835,835,AK,Pitkas Point CDP,47500
836,836,836,836,836,AK,Platinum city,44063
837,837,837,837,837,AK,Pleasant Valley CDP,68929
838,838,838,838,838,AK,Point Baker CDP,-
839,839,839,839,839,AK,Point Hope city,57292
840,840,840,840,840,AK,Point Lay CDP,61563
841,841,841,841,841,AK,Point MacKenzie CDP,78500
842,842,842,842,842,AK,Point Possession CDP,-
843,843,843,843,843,AK,Pope-Vannoy Landing CDP,-
844,844,844,844,844,AK,Portage Creek CDP,-
845,845,845,845,845,AK,Port Alexander city,82813
846,846,846,846,846,AK,Port Alsworth CDP,63750
847,847,847,847,847,AK,Port Clarence CDP,-
848,848,848,848,848,AK,Port Graham CDP,30000
849,849,849,849,849,AK,Port Heiden city,59375
850,850,850,850,850,AK,Port Lions city,41042
851,851,851,851,851,AK,Port Protection CDP,(X)
852,852,852,852,852,AK,Primrose CDP,81458
853,853,853,853,853,AK,Prudhoe Bay CDP,-
854,854,854,854,854,AK,Quinhagak city,31719
855,855,855,855,855,AK,Rampart CDP,-
856,856,856,856,856,AK,Red Devil CDP,51875
857,857,857,857,857,AK,Red Dog Mine CDP,-
858,858,858,858,858,AK,Ridgeway CDP,103203
859,859,859,859,859,AK,Ruby city,24688
860,860,860,860,860,AK,Russian Mission city,36563
861,861,861,861,861,AK,St. George city,53750
862,862,862,862,862,AK,St. Mary's city,42500
863,863,863,863,863,AK,St. Michael city,33125
864,864,864,864,864,AK,St. Paul city,57708
865,865,865,865,865,AK,Salamatof CDP,61458
866,866,866,866,866,AK,Salcha CDP,79167
867,867,867,867,867,AK,Sand Point city,56875
868,868,868,868,868,AK,Savoonga city,33661
869,869,869,869,869,AK,Saxman city,46250
870,870,870,870,870,AK,Scammon Bay city,27917
871,871,871,871,871,AK,Selawik city,41827
872,872,872,872,872,AK,Seldovia city,46875
873,873,873,873,873,AK,Seldovia Village CDP,59250
874,874,874,874,874,AK,Seward city,53750
875,875,875,875,875,AK,Shageluk city,(X)
876,876,876,876,876,AK,Shaktoolik city,38750
877,877,877,877,877,AK,Shishmaref city,29375
878,878,878,878,878,AK,Shungnak city,43125
879,879,879,879,879,AK,Silver Springs CDP,85341
880,880,880,880,880,AK,Sitka city and borough,70376
881,881,881,881,881,AK,Skagway CDP,69643
882,882,882,882,882,AK,Skwentna CDP,31667
883,883,883,883,883,AK,Slana CDP,18063
884,884,884,884,884,AK,Sleetmute CDP,30313
885,885,885,885,885,AK,Soldotna city,65048
886,886,886,886,886,AK,South Naknek CDP,58750
887,887,887,887,887,AK,South Van Horn CDP,65750
888,888,888,888,888,AK,Stebbins city,39271
889,889,889,889,889,AK,Steele Creek CDP,82049
890,890,890,890,890,AK,Sterling CDP,71597
891,891,891,891,891,AK,Stevens Village CDP,15938
892,892,892,892,892,AK,Stony River CDP,22500
893,893,893,893,893,AK,Sunrise CDP,-
894,894,894,894,894,AK,Susitna CDP,-
895,895,895,895,895,AK,Susitna North CDP,50536
896,896,896,896,896,AK,Sutton-Alpine CDP,35500
897,897,897,897,897,AK,Takotna CDP,23750
898,898,898,898,898,AK,Talkeetna CDP,49861
899,899,899,899,899,AK,Tanacross CDP,18194
900,900,900,900,900,AK,Tanaina CDP,78263
901,901,901,901,901,AK,Tanana city,45625
902,902,902,902,902,AK,Tatitlek CDP,40000
903,903,903,903,903,AK,Tazlina CDP,64688
904,904,904,904,904,AK,Teller city,24792
905,905,905,905,905,AK,Tenakee Springs city,54375
906,906,906,906,906,AK,Tetlin CDP,21563
907,907,907,907,907,AK,Thorne Bay city,53393
908,908,908,908,908,AK,Togiak city,46250
909,909,909,909,909,AK,Tok CDP,56818
910,910,910,910,910,AK,Toksook Bay city,64000
911,911,911,911,911,AK,Tolsona CDP,-
912,912,912,912,912,AK,Tonsina CDP,-
913,913,913,913,913,AK,Trapper Creek CDP,23125
914,914,914,914,914,AK,Tuluksak CDP,23214
915,915,915,915,915,AK,Tuntutuliak CDP,36750
916,916,916,916,916,AK,Tununak CDP,32500
917,917,917,917,917,AK,Twin Hills CDP,38125
918,918,918,918,918,AK,Two Rivers CDP,66466
919,919,919,919,919,AK,Tyonek CDP,33750
920,920,920,920,920,AK,Ugashik CDP,53958
921,921,921,921,921,AK,Unalakleet city,68015
922,922,922,922,922,AK,Unalaska city,90500
923,923,923,923,923,AK,Upper Kalskag city,36806
924,924,924,924,924,AK,Valdez city,98204
925,925,925,925,925,AK,Venetie CDP,27500
926,926,926,926,926,AK,Wainwright city,64583
927,927,927,927,927,AK,Wales city,29063
928,928,928,928,928,AK,Wasilla city,61541
929,929,929,929,929,AK,Whale Pass CDP,-
930,930,930,930,930,AK,White Mountain city,27083
931,931,931,931,931,AK,Whitestone CDP,-
932,932,932,932,932,AK,Whitestone Logging Camp CDP,-
933,933,933,933,933,AK,Whittier city,55893
934,934,934,934,934,AK,Willow CDP,61970
935,935,935,935,935,AK,Willow Creek CDP,-
936,936,936,936,936,AK,Wiseman CDP,-
937,937,937,937,937,AK,Womens Bay CDP,86818
938,938,938,938,938,AK,Wrangell city and borough,48603
939,939,939,939,939,AK,Yakutat CDP,72500
940,940,940,940,940,AZ,Aguila CDP,26842
941,941,941,941,941,AZ,Ajo CDP,32964
942,942,942,942,942,AZ,Ak Chin CDP,-
943,943,943,943,943,AZ,Ak-Chin Village CDP,25197
944,944,944,944,944,AZ,Alamo Lake CDP,-
945,945,945,945,945,AZ,Ali Chuk CDP,18661
946,946,946,946,946,AZ,Ali Chukson CDP,(X)
947,947,947,947,947,AZ,Ali Molina CDP,(X)
948,948,948,948,948,AZ,Alpine CDP,(X)
949,949,949,949,949,AZ,Amado CDP,50284
950,950,950,950,950,AZ,Anegam CDP,(X)
951,951,951,951,951,AZ,Antares CDP,25417
952,952,952,952,952,AZ,Anthem CDP,85893
953,953,953,953,953,AZ,Apache Junction city,35671
954,954,954,954,954,AZ,Arivaca CDP,22130
955,955,955,955,955,AZ,Arivaca Junction CDP,36354
956,956,956,956,956,AZ,Arizona City CDP,42927
957,957,957,957,957,AZ,Arizona Village CDP,35625
958,958,958,958,958,AZ,Arlington CDP,(X)
959,959,959,959,959,AZ,Ash Fork CDP,25762
960,960,960,960,960,AZ,Avenue B and C CDP,26495
961,961,961,961,961,AZ,Avondale city,55100
962,962,962,962,962,AZ,Avra Valley CDP,49902
963,963,963,963,963,AZ,Aztec CDP,-
964,964,964,964,964,AZ,Bagdad CDP,78233
965,965,965,965,965,AZ,Bear Flat CDP,-
966,966,966,966,966,AZ,Beaver Dam CDP,45078
967,967,967,967,967,AZ,Beaver Valley CDP,(X)
968,968,968,968,968,AZ,Benson city,32010
969,969,969,969,969,AZ,Beyerville CDP,31875
970,970,970,970,970,AZ,Bisbee city,31010
971,971,971,971,971,AZ,Bitter Springs CDP,25000
972,972,972,972,972,AZ,Black Canyon City CDP,35781
973,973,973,973,973,AZ,Blackwater CDP,18068
974,974,974,974,974,AZ,Bluewater CDP,33355
975,975,975,975,975,AZ,Bouse CDP,30326
976,976,976,976,976,AZ,Bowie CDP,33438
977,977,977,977,977,AZ,Brenda CDP,57708
978,978,978,978,978,AZ,Bryce CDP,56771
979,979,979,979,979,AZ,Buckeye town,58939
980,980,980,980,980,AZ,Buckshot CDP,-
981,981,981,981,981,AZ,Bullhead City city,35948
982,982,982,982,982,AZ,Burnside CDP,24583
983,983,983,983,983,AZ,Bylas CDP,24028
984,984,984,984,984,AZ,Cactus Flats CDP,56897
985,985,985,985,985,AZ,Cactus Forest CDP,26573
986,986,986,986,986,AZ,Cameron CDP,35000
987,987,987,987,987,AZ,Campo Bonito CDP,-
988,988,988,988,988,AZ,Camp Verde town,32957
989,989,989,989,989,AZ,Cane Beds CDP,47647
990,990,990,990,990,AZ,Canyon Day CDP,30000
991,991,991,991,991,AZ,Carefree town,93014
992,992,992,992,992,AZ,Carrizo CDP,22946
993,993,993,993,993,AZ,Casa Blanca CDP,18750
994,994,994,994,994,AZ,Casa Grande city,44348
995,995,995,995,995,AZ,Casas Adobes CDP,56265
996,996,996,996,996,AZ,Catalina CDP,50885
997,997,997,997,997,AZ,Catalina Foothills CDP,78586
998,998,998,998,998,AZ,Cave Creek town,76149
999,999,999,999,999,AZ,Cedar Creek CDP,22411
1000,1000,1000,1000,1000,AZ,Centennial Park CDP,45060
1001,1001,1001,1001,1001,AZ,Central CDP,(X)
1002,1002,1002,1002,1002,AZ,Central Heights-Midland City CDP,34000
1003,1003,1003,1003,1003,AZ,Chandler city,72695
1004,1004,1004,1004,1004,AZ,Charco CDP,(X)
1005,1005,1005,1005,1005,AZ,Chiawuli Tak CDP,-
1006,1006,1006,1006,1006,AZ,Chilchinbito CDP,16528
1007,1007,1007,1007,1007,AZ,Chinle CDP,41296
1008,1008,1008,1008,1008,AZ,Chino Valley town,43379
1009,1009,1009,1009,1009,AZ,Chloride CDP,20431
1010,1010,1010,1010,1010,AZ,Christopher Creek CDP,23611
1011,1011,1011,1011,1011,AZ,Chuichu CDP,39350
1012,1012,1012,1012,1012,AZ,Cibecue CDP,18088
1013,1013,1013,1013,1013,AZ,Cibola CDP,36940
1014,1014,1014,1014,1014,AZ,Cienega Springs CDP,33636
1015,1015,1015,1015,1015,AZ,Citrus Park CDP,93684
1016,1016,1016,1016,1016,AZ,Clacks Canyon CDP,100104
1017,1017,1017,1017,1017,AZ,Clarkdale town,46949
1018,1018,1018,1018,1018,AZ,Claypool CDP,32796
1019,1019,1019,1019,1019,AZ,Clay Springs CDP,(X)
1020,1020,1020,1020,1020,AZ,Clifton town,58036
1021,1021,1021,1021,1021,AZ,Colorado City town,30150
1022,1022,1022,1022,1022,AZ,Comobabi CDP,-
1023,1023,1023,1023,1023,AZ,Concho CDP,-
1024,1024,1024,1024,1024,AZ,Congress CDP,39364
1025,1025,1025,1025,1025,AZ,Coolidge city,39621
1026,1026,1026,1026,1026,AZ,Copper Hill CDP,-
1027,1027,1027,1027,1027,AZ,Cordes Lakes CDP,30815
1028,1028,1028,1028,1028,AZ,Cornfields CDP,21250
1029,1029,1029,1029,1029,AZ,Cornville CDP,38900
1030,1030,1030,1030,1030,AZ,Corona de Tucson CDP,90231
1031,1031,1031,1031,1031,AZ,Cottonwood CDP,41875
1032,1032,1032,1032,1032,AZ,Cottonwood city,36440
1033,1033,1033,1033,1033,AZ,Cowlic CDP,-
1034,1034,1034,1034,1034,AZ,Crozier CDP,45208
1035,1035,1035,1035,1035,AZ,Crystal Beach CDP,38625
1036,1036,1036,1036,1036,AZ,Cutter CDP,-
1037,1037,1037,1037,1037,AZ,Dateland CDP,45417
1038,1038,1038,1038,1038,AZ,Deer Creek CDP,55179
1039,1039,1039,1039,1039,AZ,Del Muerto CDP,(X)
1040,1040,1040,1040,1040,AZ,Dennehotso CDP,23500
1041,1041,1041,1041,1041,AZ,Desert Hills CDP,30513
1042,1042,1042,1042,1042,AZ,Dewey-Humboldt town,44167
1043,1043,1043,1043,1043,AZ,Dilkon CDP,30833
1044,1044,1044,1044,1044,AZ,Dolan Springs CDP,19615
1045,1045,1045,1045,1045,AZ,Doney Park CDP,82806
1046,1046,1046,1046,1046,AZ,Donovan Estates CDP,37938
1047,1047,1047,1047,1047,AZ,Douglas city,27975
